p
"(:Idea {name: Ballot Initiative, definition: A process that allows citizens to propose legislation by petition., category: Political Systems & Governance, slug: ballot-initiative})-[:ENABLES {framework: Institutional Codification}]->(:Idea {name: Direct Democracy, definition: A system where citizens vote directly on laws., category: Political Systems & Governance, slug: direct-democracy})"
"(:Idea {name: Representative Democracy, definition: A form of democracy where citizens elect officials to make decisions on their behalf., category: Political Systems & Governance, slug: representative-democracy})-[:CONTRASTED_WITH {framework: Idea Evolution}]->(:Idea {name: Direct Democracy, definition: A system where citizens vote directly on laws., category: Political Systems & Governance, slug: direct-democracy})"
"(:Idea {name: Recall Mechanism, definition: A legal process for removing elected officials before term ends., category: Political Systems & Governance, slug: recall-mechanism})-[:USED_IN {framework: Idea Evolution}]->(:Idea {name: Direct Democracy, definition: A system where citizens vote directly on laws., category: Political Systems & Governance, slug: direct-democracy})"
"(:Idea {name: Public Referendum, definition: A direct vote on a specific political question posed to citizens., category: Political Systems & Governance, slug: public-referendum})-[:USED_IN {framework: Idea Evolution}]->(:Idea {name: Direct Democracy, definition: A system where citizens vote directly on laws., category: Political Systems & Governance, slug: direct-democracy})"
"(:Idea {name: Initiative, definition: A process allowing citizens to propose laws or amendments for a public vote., category: Political Systems & Governance, slug: initiative})-[:USED_IN {framework: Idea Evolution}]->(:Idea {name: Direct Democracy, definition: A system where citizens vote directly on laws., category: Political Systems & Governance, slug: direct-democracy})"
"(:Idea {name: Vote Tallying, definition: The process of counting votes in an election., category: Political Systems & Governance, slug: vote-tallying})-[:CONDUCTS_AFTER {framework: Idea Evolution}]->(:Idea {name: Election Day, definition: The official day on which elections are held., category: Political Systems & Governance, slug: election-day})"
"(:Idea {name: Electoral Commission, definition: A body overseeing the conduct of elections., category: Political Systems & Governance, slug: electoral-commission})-[:MONITORS {framework: Idea Evolution}]->(:Idea {name: Election Day, definition: The official day on which elections are held., category: Political Systems & Governance, slug: election-day})"
"(:Idea {name: Ethics Committee, definition: A body that investigates ethical violations in government., category: Political Systems & Governance, slug: ethics-committee})-[:REGULATES {framework: Idea Evolution}]->(:Idea {name: Electioneering, definition: The act of campaigning in an election., category: Political Systems & Governance, slug: electioneering})"
"(:Idea {name: Media Coverage, definition: The reporting and dissemination of news and events through various media outlets., category: Political Systems & Governance, slug: media-coverage})-[:INFLUENCES {framework: Cultural Transmission}]->(:Idea {name: Electioneering, definition: The act of campaigning in an election., category: Political Systems & Governance, slug: electioneering})"
"(:Idea {name: Political Advertising, definition: Media used to promote political candidates or policies., category: Political Systems & Governance, slug: political-advertising})-[:USED_IN {framework: Idea Evolution}]->(:Idea {name: Electioneering, definition: The act of campaigning in an election., category: Political Systems & Governance, slug: electioneering})"
"(:Idea {name: Campaign Trail, definition: The route and events followed by a candidate during election season., category: Political Systems & Governance, slug: campaign-trail})-[:USED_IN {framework: Institutional Codification}]->(:Idea {name: Electioneering, definition: The act of campaigning in an election., category: Political Systems & Governance, slug: electioneering})"
"(:Idea {name: State Votes, definition: Votes allocated to a state in proportion to its population or electoral rules., category: Political Systems & Governance, slug: state-votes})-[:STRUCTURES {framework: Idea Evolution}]->(:Idea {name: Electoral College, definition: A body of representatives that formally elects the president., category: Political Systems & Governance, slug: electoral-college})"
"(:Idea {name: Electoral College, definition: A body of representatives that formally elects the president., category: Political Systems & Governance, slug: electoral-college})-[:ALLOCATES {framework: Idea Evolution}]->(:Idea {name: Electoral College Vote, definition: The formal vote that elects the president in certain systems., category: Political Systems & Governance, slug: electoral-college-vote})"
"(:Idea {name: Political Interference, definition: Undue influence in political affairs, often by external or unauthorized actors., category: Political Systems & Governance, slug: political-interference})-[:conflict {framework: Idea Evolution}]->(:Idea {name: Electoral Commission Independence, definition: The impartiality of the body overseeing elections., category: Political Systems & Governance, slug: electoral-commission-independence})"
"(:Idea {name: Election Results, definition: The official tally of votes that determines the winners of an election., category: Political Systems & Governance, slug: election-results})-[:GAVE_RISE_TO {framework: Idea Evolution}]->(:Idea {name: Electoral Dispute, definition: A disagreement arising from the conduct or results of an election., category: Political Systems & Governance, slug: electoral-dispute})"
"(:Idea {name: Electoral Commission, definition: A body overseeing the conduct of elections., category: Political Systems & Governance, slug: electoral-commission})-[:RESOLVES {framework: Idea Evolution}]->(:Idea {name: Electoral Dispute, definition: A disagreement arising from the conduct or results of an election., category: Political Systems & Governance, slug: electoral-dispute})"
"(:Idea {name: Delimitation, definition: Redrawing boundaries of electoral constituencies., category: Political Systems & Governance, slug: delimitation})-[:DEFINES {framework: Idea Evolution}]->(:Idea {name: Electoral District, definition: A geographical area represented by an elected official., category: Political Systems & Governance, slug: electoral-district})"
"(:Idea {name: Population Shifts, definition: Changes in where people live due to migration, urbanization, or demographic trends., category: Demographics & Census, slug: population-shifts})-[:AFFECTS {framework: Idea Evolution}]->(:Idea {name: Electoral District, definition: A geographical area represented by an elected official., category: Political Systems & Governance, slug: electoral-district})"
"(:Idea {name: Electoral Reform, definition: Changes aimed at improving the electoral process., category: Political Systems & Governance, slug: electoral-reform})-[:OPPOSES {framework: Idea Evolution}]->(:Idea {name: Electoral Fraud, definition: Illegal interference with the process of an election., category: Political Systems & Governance, slug: electoral-fraud})"
"(:Idea {name: Electoral Commission, definition: A body overseeing the conduct of elections., category: Political Systems & Governance, slug: electoral-commission})-[:INVESTIGATES {framework: Idea Evolution}]->(:Idea {name: Electoral Fraud, definition: Illegal interference with the process of an election., category: Political Systems & Governance, slug: electoral-fraud})"
"(:Idea {name: Ballot Harvesting, definition: Collecting completed ballots to submit them on behalf of voters., category: Political Systems & Governance, slug: ballot-harvesting})-[:conflict {framework: Conflict}]->(:Idea {name: Electoral Integrity, definition: The extent to which elections are free and fair., category: Political Systems & Governance, slug: electoral-integrity})"
"(:Idea {name: Electoral Fraud, definition: Illegal interference with the process of an election., category: Political Systems & Governance, slug: electoral-fraud})-[:UNDERMINES {framework: Idea Evolution}]->(:Idea {name: Electoral Integrity, definition: The extent to which elections are free and fair., category: Political Systems & Governance, slug: electoral-integrity})"
"(:Idea {name: Transparency Legislation, definition: Laws mandating open government processes and data., category: Political Systems & Governance, slug: transparency-legislation})-[:PROTECTS {framework: Idea Evolution}]->(:Idea {name: Electoral Integrity, definition: The extent to which elections are free and fair., category: Political Systems & Governance, slug: electoral-integrity})"
"(:Idea {name: Ballot Access, definition: Rules governing who can appear on election ballots., category: Political Systems & Governance, slug: ballot-access})-[:SUPPORTS {framework: Legal Foundation}]->(:Idea {name: Electoral Integrity, definition: The extent to which elections are free and fair., category: Political Systems & Governance, slug: electoral-integrity})"
"(:Idea {name: Foreign Interference, definition: External influence intended to affect domestic political outcomes., category: Political Systems & Governance, slug: foreign-interference})-[:THREATENS {framework: Idea Evolution}]->(:Idea {name: Electoral Integrity, definition: The extent to which elections are free and fair., category: Political Systems & Governance, slug: electoral-integrity})"
"(:Idea {name: Electoral Observation, definition: Monitoring elections to ensure transparency and fairness., category: Political Systems & Governance, slug: electoral-observation})-[:SUPPORTS {framework: Idea Evolution}]->(:Idea {name: Electoral Integrity, definition: The extent to which elections are free and fair., category: Political Systems & Governance, slug: electoral-integrity})"
"(:Idea {name: Electoral Commission, definition: A body overseeing the conduct of elections., category: Political Systems & Governance, slug: electoral-commission})-[:ENSURES {framework: Idea Evolution}]->(:Idea {name: Electoral Integrity, definition: The extent to which elections are free and fair., category: Political Systems & Governance, slug: electoral-integrity})"
"(:Idea {name: International Monitors, definition: Observers from international organizations who assess elections, human rights, or conflict situations for fairness and compliance., category: Political Systems & Governance, slug: international-monitors})-[:CONDUCTS {framework: Idea Evolution}]->(:Idea {name: Electoral Observation, definition: Monitoring elections to ensure transparency and fairness., category: Political Systems & Governance, slug: electoral-observation})"
"(:Idea {name: Majoritarianism, definition: The majority’s preference takes precedence in governance., category: Political Systems & Governance, slug: majoritarianism})-[:CRITICIZES {framework: Conflict and Resolution}]->(:Idea {name: Electoral Quota, definition: A rule that sets minimum representation for a group in elected bodies., category: Political Systems & Governance, slug: electoral-quota})"
"(:Idea {name: Public Pressure, definition: Influence exerted by citizens or groups to affect political decisions or legislation., category: Civic Engagement, slug: public-pressure})-[:ENABLES {framework: Idea Evolution}]->(:Idea {name: Electoral Reform, definition: Changes aimed at improving the electoral process., category: Political Systems & Governance, slug: electoral-reform})"
"(:Idea {name: Closed List System, definition: An electoral system where parties control the order of candidates elected., category: Political Systems & Governance, slug: closed-list-system})-[:STRUCTURES {framework: Idea Evolution}]->(:Idea {name: Electoral System, definition: The method by which votes are counted and representatives are selected., category: Political Systems & Governance, slug: electoral-system})"
"(:Idea {name: Electoral Reform, definition: Changes aimed at improving the electoral process., category: Political Systems & Governance, slug: electoral-reform})-[:REVISES {framework: Idea Evolution}]->(:Idea {name: Electoral System, definition: The method by which votes are counted and representatives are selected., category: Political Systems & Governance, slug: electoral-system})"
"(:Idea {name: Security Forces, definition: State-authorized agencies responsible for enforcing laws and maintaining national security., category: Political Systems & Governance, slug: security-forces})-[:PREVENTS {framework: Idea Evolution}]->(:Idea {name: Electoral Violence, definition: Acts of violence aimed at influencing electoral processes., category: Political Systems & Governance, slug: electoral-violence})"
"(:Idea {name: Head of Government, definition: The highest official in the executive branch responsible for directing government policy and administration, such as a prime minister., category: Political Systems & Governance, slug: head-of-government})-[:LEADS {framework: Idea Evolution}]->(:Idea {name: Executive Branch, definition: The part of government responsible for implementing laws and managing operations., category: Political Systems & Governance, slug: executive-branch})"
"(:Idea {name: Ministerial System, definition: A structure where government departments are led by individual ministers., category: Political Systems & Governance, slug: ministerial-system})-[:STRUCTURES {framework: Idea Evolution}]->(:Idea {name: Executive Branch, definition: The part of government responsible for implementing laws and managing operations., category: Political Systems & Governance, slug: executive-branch})"
"(:Idea {name: Legislative Oversight, definition: Legislature’s monitoring of executive branch activities., category: Political Systems & Governance, slug: legislative-oversight})-[:MONITORS {framework: Idea Evolution}]->(:Idea {name: Executive Branch, definition: The part of government responsible for implementing laws and managing operations., category: Political Systems & Governance, slug: executive-branch})"
"(:Idea {name: Legislature, definition: The branch of government that creates laws., category: Political Systems & Governance, slug: legislature})-[:APPROVES {framework: Idea Evolution}]->(:Idea {name: Federal Budget, definition: The government’s plan for revenue and spending for a fiscal year., category: Political Systems & Governance, slug: federal-budget})"
"(:Idea {name: Public Expenditure, definition: Spending by government to meet public needs., category: Political Systems & Governance, slug: public-expenditure})-[:ALLOCATED_IN {framework: Idea Evolution}]->(:Idea {name: Federal Budget, definition: The government’s plan for revenue and spending for a fiscal year., category: Political Systems & Governance, slug: federal-budget})"
"(:Idea {name: Government Accountability Office, definition: An agency that monitors the spending of public funds and government performance., category: Political Systems & Governance, slug: government-accountability-office})-[:AUDITS {framework: Idea Evolution}]->(:Idea {name: Federal Budget, definition: The government’s plan for revenue and spending for a fiscal year., category: Political Systems & Governance, slug: federal-budget})"
"(:Idea {name: Centralized Government, definition: A government structure where all major decisions are made by a single national authority., category: Political Systems & Governance, slug: centralized-government})-[:OPPOSES {framework: Conflict and Resolution}]->(:Idea {name: Feudalism, definition: A medieval system based on land ownership and obligations., category: Political Systems & Governance, slug: feudalism})"
"(:Idea {name: Parliamentary Rules, definition: Formal procedures governing parliamentary debate, voting, and conduct., category: Political Systems & Governance, slug: parliamentary-rules})-[:REGULATES {framework: Idea Evolution}]->(:Idea {name: Filibuster, definition: A tactic for delaying legislative action by prolonged speech., category: Political Systems & Governance, slug: filibuster})"
"(:Idea {name: Majoritarianism, definition: The majority’s preference takes precedence in governance., category: Political Systems & Governance, slug: majoritarianism})-[:IMPLEMENTED_IN {framework: Idea Evolution}]->(:Idea {name: First-Past-the-Post, definition: An electoral system where the candidate with the most votes wins., category: Political Systems & Governance, slug: first-past-the-post})"
"(:Idea {name: National Security Agency, definition: A government body tasked with protecting a nation from threats through intelligence and surveillance., category: Political Systems & Governance, slug: national-security-agency})-[:MONITORS {framework: Idea Evolution}]->(:Idea {name: Foreign Interference, definition: External influence intended to affect domestic political outcomes., category: Political Systems & Governance, slug: foreign-interference})"
"(:Idea {name: Majority Leader, definition: The head of the majority party in a legislative chamber, responsible for setting the legislative agenda., category: Political Systems & Governance, slug: majority-leader})-[:IMPOSES {framework: Idea Evolution}]->(:Idea {name: Gag Rule, definition: A regulation preventing open discussion on certain topics in legislative bodies., category: Political Systems & Governance, slug: gag-rule})"
"(:Idea {name: Redistricting Reform, definition: Changes to the process of drawing electoral boundaries to enhance fairness and representation., category: Political Systems & Governance, slug: redistricting-reform})-[:OPPOSES {framework: Conflict and Resolution}]->(:Idea {name: Gerrymandering, definition: Manipulating electoral district boundaries to favor a political party., category: Political Systems & Governance, slug: gerrymandering})"
"(:Idea {name: Redistricting, definition: Redrawing electoral district boundaries, often after a census., category: Political Systems & Governance, slug: redistricting})-[:SUBJECT_TO {framework: Idea Evolution}]->(:Idea {name: Gerrymandering, definition: Manipulating electoral district boundaries to favor a political party., category: Political Systems & Governance, slug: gerrymandering})"
"(:Idea {name: Electoral District, definition: A geographical area represented by an elected official., category: Political Systems & Governance, slug: electoral-district})-[:SUBJECT_TO {framework: Idea Evolution}]->(:Idea {name: Gerrymandering, definition: Manipulating electoral district boundaries to favor a political party., category: Political Systems & Governance, slug: gerrymandering})"
"(:Idea {name: Delimitation, definition: Redrawing boundaries of electoral constituencies., category: Political Systems & Governance, slug: delimitation})-[:SUBJECT_TO {framework: Idea Evolution}]->(:Idea {name: Gerrymandering, definition: Manipulating electoral district boundaries to favor a political party., category: Political Systems & Governance, slug: gerrymandering})"
"(:Idea {name: International Institutions, definition: Organizations formed by multiple countries to promote cooperation, peace, and regulation on global issues., category: Political Systems & Governance, slug: international-institutions})-[:PUBLISHES {framework: Idea Evolution}]->(:Idea {name: Governance Index, definition: A measure used to evaluate the effectiveness of governance., category: Political Systems & Governance, slug: governance-index})"
"(:Idea {name: Transparency International, definition: A global NGO fighting corruption and promoting accountability., category: Political Systems & Governance, slug: transparency-international})-[:RANKS {framework: Idea Evolution}]->(:Idea {name: Governance Index, definition: A measure used to evaluate the effectiveness of governance., category: Political Systems & Governance, slug: governance-index})"
"(:Idea {name: Oversight Committees, definition: Legislative groups responsible for supervising executive actions and public expenditures., category: Political Systems & Governance, slug: oversight-committees})-[:strengthening {framework: Idea Evolution}]->(:Idea {name: Government Accountability, definition: The obligation of officials to be answerable for their actions., category: Political Systems & Governance, slug: government-accountability})"
"(:Idea {name: Transparency Legislation, definition: Laws mandating open government processes and data., category: Political Systems & Governance, slug: transparency-legislation})-[:strengthening {framework: Idea Evolution}]->(:Idea {name: Government Accountability, definition: The obligation of officials to be answerable for their actions., category: Political Systems & Governance, slug: government-accountability})"
"(:Idea {name: Whistleblower Protection, definition: Legal safeguards for individuals exposing wrongdoing., category: Political Systems & Governance, slug: whistleblower-protection})-[:strengthening {framework: Idea Evolution}]->(:Idea {name: Government Accountability, definition: The obligation of officials to be answerable for their actions., category: Political Systems & Governance, slug: government-accountability})"
"(:Idea {name: Legislative Oversight, definition: Legislature’s monitoring of executive branch activities., category: Political Systems & Governance, slug: legislative-oversight})-[:strengthening {framework: Idea Evolution}]->(:Idea {name: Government Accountability, definition: The obligation of officials to be answerable for their actions., category: Political Systems & Governance, slug: government-accountability})"
"(:Idea {name: Corruption, definition: The abuse of entrusted power for personal or political gain, undermining public trust and governance., category: Political Systems & Governance, slug: corruption})-[:conflict {framework: Conflict and Resolution}]->(:Idea {name: Government Accountability, definition: The obligation of officials to be answerable for their actions., category: Political Systems & Governance, slug: government-accountability})"
"(:Idea {name: Transparency Mechanisms, definition: Policies and systems that promote openness and accountability in government operations., category: Political Systems & Governance, slug: transparency-mechanisms})-[:ENSURES {framework: Idea Evolution}]->(:Idea {name: Government Accountability, definition: The obligation of officials to be answerable for their actions., category: Political Systems & Governance, slug: government-accountability})"
"(:Idea {name: State Capture, definition: Corruption where private interests dominate public policy., category: Political Systems & Governance, slug: state-capture})-[:WEAKENS {framework: Idea Evolution}]->(:Idea {name: Government Accountability, definition: The obligation of officials to be answerable for their actions., category: Political Systems & Governance, slug: government-accountability})"
"(:Idea {name: Budget Compromise, definition: A negotiated agreement between political actors to pass a government budget., category: Political Systems & Governance, slug: budget-compromise})-[:AVOIDS {framework: Idea Evolution}]->(:Idea {name: Government Shutdown, definition: A closure of non-essential government services due to lack of funding., category: Political Systems & Governance, slug: government-shutdown})"
"(:Idea {name: Policy Disagreement, definition: Differences of opinion over proposed government actions or laws., category: Political Systems & Governance, slug: policy-disagreement})-[:conflict {framework: Idea Evolution}]->(:Idea {name: Grand Coalition, definition: A broad alliance between major political parties., category: Political Systems & Governance, slug: grand-coalition})"
"(:Idea {name: Climate Activism, definition: Political advocacy aimed at addressing climate change through policy and reform., category: Political Systems & Governance, slug: climate-activism})-[:INFLUENCES {framework: Cultural Transmission}]->(:Idea {name: Green Politics, definition: A movement focusing on environmental issues and social justice., category: Political Systems & Governance, slug: green-politics})"
"(:Idea {name: State Governor, definition: The elected head of a state government in a federal system., category: Political Systems & Governance, slug: state-governor})-[:EXERCISES {framework: Idea Evolution}]->(:Idea {name: Gubernatorial Power, definition: Authority exercised by a governor., category: Political Systems & Governance, slug: gubernatorial-power})"
"(:Idea {name: Rule of Law, definition: The principle that all members of society are equally subject to the law., category: Political Systems & Governance, slug: rule-of-law})-[:ENSURES {framework: Idea Evolution}]->(:Idea {name: Habeas Corpus, definition: A legal principle that protects individuals from unlawful detention., category: Political Systems & Governance, slug: habeas-corpus})"
"(:Idea {name: Devolution, definition: The transfer of powers from a central government to regional or local governments., category: Political Systems & Governance, slug: devolution})-[:ENABLES {framework: Institutional Codification}]->(:Idea {name: Home Rule, definition: Limited self-government granted to a dependent political unit., category: Political Systems & Governance, slug: home-rule})"
"(:Idea {name: Election Monitoring, definition: Observation and assessment of electoral processes to ensure transparency and prevent fraud or manipulation., category: Political Systems & Governance, slug: election-monitoring})-[:conflict {framework: Conflict and Resolution}]->(:Idea {name: Hybrid Regime, definition: A government combining democratic and authoritarian elements., category: Political Systems & Governance, slug: hybrid-regime})"
"(:Idea {name: Liberal Democracy, definition: A representative democracy with protections for individual freedoms., category: Political Systems & Governance, slug: liberal-democracy})-[:CONTRASTED_WITH {framework: Classification}]->(:Idea {name: Illiberal Democracy, definition: A regime with elections but lacking civil liberties., category: Political Systems & Governance, slug: illiberal-democracy})"
"(:Idea {name: Populism, definition: Political ideas aiming to represent the common people., category: Political Systems & Governance, slug: populism})-[:INFLUENCES {framework: Idea Evolution}]->(:Idea {name: Illiberal Democracy, definition: A regime with elections but lacking civil liberties., category: Political Systems & Governance, slug: illiberal-democracy})"
"(:Idea {name: Constitutional Violation, definition: An act or policy that contravenes the principles or provisions of a nation's constitution., category: Political Systems & Governance, slug: constitutional-violation})-[:TRIGGERS {framework: Idea Evolution}]->(:Idea {name: Impeachment, definition: The process of charging a public official with misconduct., category: Political Systems & Governance, slug: impeachment})"
"(:Idea {name: Legislature, definition: The branch of government that creates laws., category: Political Systems & Governance, slug: legislature})-[:INITIATES {framework: Idea Evolution}]->(:Idea {name: Impeachment, definition: The process of charging a public official with misconduct., category: Political Systems & Governance, slug: impeachment})"
"(:Idea {name: Term Limits, definition: Legal restrictions that set the maximum number of terms an individual may serve in a particular office., category: Political Systems & Governance, slug: term-limits})-[:conflict {framework: Conflict and Resolution}]->(:Idea {name: Incumbency, definition: The holding of an office or the period during which one is held., category: Political Systems & Governance, slug: incumbency})"
"(:Idea {name: Media Access, definition: The ability of individuals or political entities to use media platforms to reach audiences., category: Political Systems & Governance, slug: media-access})-[:ADVANTAGES {framework: Idea Evolution}]->(:Idea {name: Incumbency, definition: The holding of an office or the period during which one is held., category: Political Systems & Governance, slug: incumbency})"
"(:Idea {name: Access to Resources, definition: The availability of financial, institutional, or informational support for political actors or institutions., category: Political Systems & Governance, slug: access-to-resources})-[:ENABLES {framework: Institutional Codification}]->(:Idea {name: Incumbency Advantage, definition: The benefit enjoyed by existing office holders during elections., category: Political Systems & Governance, slug: incumbency-advantage})"
"(:Idea {name: Citizen Participation, definition: Involvement of individuals in political processes such as voting, protests, or policymaking., category: Political Systems & Governance, slug: citizen-participation})-[:ENABLES {framework: Idea Evolution}]->(:Idea {name: Initiative, definition: A process allowing citizens to propose laws or amendments for a public vote., category: Political Systems & Governance, slug: initiative})"
"(:Idea {name: Elected Government, definition: A governing body whose members are chosen through democratic elections by the eligible population., category: Political Systems & Governance, slug: elected-government})-[:REPLACES {framework: Idea Evolution}]->(:Idea {name: Interim Government, definition: A temporary government established during political transition., category: Political Systems & Governance, slug: interim-government})"
"(:Idea {name: Parliament, definition: A legislative body responsible for making laws and overseeing the government., category: Political Systems & Governance, slug: parliament})-[:EXERCISES {framework: Idea Evolution}]->(:Idea {name: Interpellation, definition: A formal request by a legislator for explanation from a government minister., category: Political Systems & Governance, slug: interpellation})"
"(:Idea {name: Rights-Based Jurisprudence, definition: A legal theory emphasizing the protection of individual rights and human dignity., category: Legal Systems, slug: rights-based-jurisprudence})-[:SUPPORTS {framework: Idea Evolution}]->(:Idea {name: Judicial Activism, definition: When judges are perceived to create law through rulings., category: Political Systems & Governance, slug: judicial-activism})"
"(:Idea {name: Executive Branch, definition: The part of government responsible for implementing laws and managing operations., category: Political Systems & Governance, slug: executive-branch})-[:MAKES {framework: Idea Evolution}]->(:Idea {name: Judicial Appointment, definition: The process of selecting judges for courts., category: Political Systems & Governance, slug: judicial-appointment})"
"(:Idea {name: Separation of Powers, definition: Division of government responsibilities into distinct branches., category: Political Systems & Governance, slug: separation-of-powers})-[:SUPPORTS {framework: Idea Evolution}]->(:Idea {name: Judicial Independence, definition: The principle that the judiciary should be free from external influence., category: Political Systems & Governance, slug: judicial-independence})"
"(:Idea {name: Judicial Appointment, definition: The process of selecting judges for courts., category: Political Systems & Governance, slug: judicial-appointment})-[:AFFECTS {framework: Idea Evolution}]->(:Idea {name: Judicial Independence, definition: The principle that the judiciary should be free from external influence., category: Political Systems & Governance, slug: judicial-independence})"
"(:Idea {name: Judiciary, definition: The branch of government responsible for interpreting laws and administering justice., category: Political Systems & Governance, slug: judiciary})-[:ORDERS {framework: Idea Evolution}]->(:Idea {name: Judicial Inquiry, definition: A legal investigation ordered to examine public concerns., category: Political Systems & Governance, slug: judicial-inquiry})"
"(:Idea {name: Constitutional Law, definition: Law that defines the structure and function of government institutions., category: Political Systems & Governance, slug: constitutional-law})-[:GUIDES {framework: Idea Evolution}]->(:Idea {name: Judicial Review, definition: The power of courts to invalidate laws conflicting with a constitution., category: Political Systems & Governance, slug: judicial-review})"
"(:Idea {name: Rule of Law, definition: The principle that all members of society are equally subject to the law., category: Political Systems & Governance, slug: rule-of-law})-[:ENFORCES {framework: Idea Evolution}]->(:Idea {name: Judicial Review, definition: The power of courts to invalidate laws conflicting with a constitution., category: Political Systems & Governance, slug: judicial-review})"
"(:Idea {name: Right-wing Politics, definition: Political positions that emphasize tradition, hierarchy, and limited government., category: Political Systems & Governance, slug: right-wing-politics})-[:contrast {framework: Idea Evolution}]->(:Idea {name: Left-wing Politics, definition: Political positions that advocate social equality and government intervention., category: Political Systems & Governance, slug: left-wing-politics})"
"(:Idea {name: Centrism, definition: Political ideology focused on moderation and avoiding extremes., category: Political Systems & Governance, slug: centrism})-[:POSITIONS_BETWEEN {framework: Idea Evolution}]->(:Idea {name: Left-wing Politics, definition: Political positions that advocate social equality and government intervention., category: Political Systems & Governance, slug: left-wing-politics})"
"(:Idea {name: State Authority, definition: The power and right of a government to make and enforce laws within its jurisdiction., category: Political Systems & Governance, slug: state-authority})-[:ENFORCES {framework: Idea Evolution}]->(:Idea {name: Legal Tender Law, definition: A statute defining official currency that must be accepted for debts., category: Political Systems & Governance, slug: legal-tender-law})"
"(:Idea {name: Compromise, definition: A mutual agreement between political parties or factions achieved through concessions., category: Political Systems & Governance, slug: compromise})-[:RESOLVES {framework: Idea Evolution}]->(:Idea {name: Legislative Deadlock, definition: Failure of legislative bodies to agree on proposed laws., category: Political Systems & Governance, slug: legislative-deadlock})"
"(:Idea {name: Government Shutdown, definition: A closure of non-essential government services due to lack of funding., category: Political Systems & Governance, slug: government-shutdown})-[:RESULTS_FROM {framework: Idea Evolution}]->(:Idea {name: Legislative Deadlock, definition: Failure of legislative bodies to agree on proposed laws., category: Political Systems & Governance, slug: legislative-deadlock})"
"(:Idea {name: House Leadership, definition: Senior elected officials responsible for managing the legislative agenda and operations of a parliamentary or congressional body., category: Political Systems & Governance, slug: house-leadership})-[:MANAGES {framework: Idea Evolution}]->(:Idea {name: Legislative Docket, definition: A list of legislative proposals scheduled for consideration., category: Political Systems & Governance, slug: legislative-docket})"
"(:Idea {name: Committees, definition: Sub-groups within a legislative body tasked with reviewing and refining legislation., category: Political Systems & Governance, slug: committees})-[:EXERCISES {framework: Idea Evolution}]->(:Idea {name: Legislative Oversight, definition: Legislature’s monitoring of executive branch activities., category: Political Systems & Governance, slug: legislative-oversight})"
"(:Idea {name: Interpellation, definition: A formal request by a legislator for explanation from a government minister., category: Political Systems & Governance, slug: interpellation})-[:USED_IN {framework: Idea Evolution}]->(:Idea {name: Legislative Oversight, definition: Legislature’s monitoring of executive branch activities., category: Political Systems & Governance, slug: legislative-oversight})"
"(:Idea {name: Government Accountability Office, definition: An agency that monitors the spending of public funds and government performance., category: Political Systems & Governance, slug: government-accountability-office})-[:REPORTS_TO {framework: Idea Evolution}]->(:Idea {name: Legislature, definition: The branch of government that creates laws., category: Political Systems & Governance, slug: legislature})"
"(:Idea {name: Electoral Fraud, definition: Illegal interference with the process of an election., category: Political Systems & Governance, slug: electoral-fraud})-[:conflict {framework: Idea Evolution}]->(:Idea {name: Legitimacy, definition: The recognized right to rule, often derived from law, tradition, or consent., category: Political Systems & Governance, slug: legitimacy})"
"(:Idea {name: Public Consent, definition: The approval or acceptance of authority or policy by the general population., category: Political Philosophy, slug: public-consent})-[:GRANTS {framework: Idea Evolution}]->(:Idea {name: Legitimacy, definition: The recognized right to rule, often derived from law, tradition, or consent., category: Political Systems & Governance, slug: legitimacy})"
"(:Idea {name: Effective Governance, definition: The ability of a government to deliver public services, uphold laws, and manage resources efficiently., category: Political Systems & Governance, slug: effective-governance})-[:SUSTAINS {framework: Idea Evolution}]->(:Idea {name: Legitimacy, definition: The recognized right to rule, often derived from law, tradition, or consent., category: Political Systems & Governance, slug: legitimacy})"
"(:Idea {name: Constitutional Monarchy with Parliament, definition: A monarchy with legislative powers held by an elected body., category: Political Systems & Governance, slug: constitutional-monarchy-with-parliament})-[:SUPPORTS {framework: Institutional Codification}]->(:Idea {name: Liberal Democracy, definition: A representative democracy with protections for individual freedoms., category: Political Systems & Governance, slug: liberal-democracy})"
"(:Idea {name: Capitalism, definition: An economic system based on private ownership and free markets., category: Political Systems & Governance, slug: capitalism})-[:INFLUENCES {framework: Idea Evolution}]->(:Idea {name: Liberal Democracy, definition: A representative democracy with protections for individual freedoms., category: Political Systems & Governance, slug: liberal-democracy})"
"(:Idea {name: Pluralism, definition: A political system recognizing diverse interests and groups., category: Political Systems & Governance, slug: pluralism})-[:INFLUENCES {framework: Idea Evolution}]->(:Idea {name: Liberal Democracy, definition: A representative democracy with protections for individual freedoms., category: Political Systems & Governance, slug: liberal-democracy})"
"(:Idea {name: Democracy, definition: A system of government by the whole population, usually through elected representatives., category: Political Systems & Governance, slug: democracy})-[:EVOLVED_INTO {framework: Idea Evolution}]->(:Idea {name: Liberal Democracy, definition: A representative democracy with protections for individual freedoms., category: Political Systems & Governance, slug: liberal-democracy})"
"(:Idea {name: Statism, definition: The belief in extensive government control of economic and social policy., category: Political Systems & Governance, slug: statism})-[:CONTRASTED_WITH {framework: Idea Evolution}]->(:Idea {name: Libertarianism, definition: An ideology emphasizing individual freedom and limited government., category: Political Systems & Governance, slug: libertarianism})"
